#chrm,start,stop,band,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
15,59000001,63400000,15q22.2,-0.003043305,0.010198077,-0.035506903,0.020637363,-0.0126875,-0.043719373,-0.035016026,-0.070674825,0.040841137,0.015092657,-0.005376374,-0.012816434,0.00256366,-0.011140385,0.043908425,0.015884615,-0.11835739,0.001954986,-0.001633333,0.049417582,0.016403846,0.003730962,-0.052881657,-0.083169231,-0.040938992,0.002277804,0.038641026,0.016168472,0.002716923,0.05786014,-0.022010033,0.035728022
15,63400001,66900000,15q22.31,0.025146473,0.051419643,0.021072802,0.019630102,0.011930804,-0.016559524,0.038755952,0.019696429,0.018215839,0.034243506,-0.006218112,-0.004403409,0.063900246,0.054836607,0.083356293,0.006745536,-0.030857544,0.032319444,0.041363228,0.091428571,0,0.030176696,-0.042949176,-0.022836508,0.019679187,0.0104233,0.061142857,0.048221957,0.051076429,0.098862825,0.012271273,0.05425
15,67000001,67200000,15q22.33,0.037187654,0.068775,0.058692308,0.04375,0.072421875,-0.026148148,0.065291667,0.048681818,0.075717391,0.05225,-0.013928571,0.000727273,0.162172414,0.165875,0.084190476,0,-0.011314607,0.035325926,0.059548148,0.133714286,0,0.03312,-0.038769231,0.023444444,0.105344828,0.003277108,0.065666667,0.069570423,0.0684,0.133232955,0.014091304,0.028571429
15,67200001,72400000,15q23,0.055419192,0.067289205,0.060096154,0.103913961,0.038644176,0.020774411,0.059096591,0.073261364,0.082075099,0.107282025,0.010850649,-0.013704545,0.185206113,0.124384091,0.091445887,-0.003375,0.058775281,0.079408418,0.074507407,0.116655844,0.041677273,0.046986591,-0.003629371,0.09674596,0.143409875,0.017753012,0.065666667,0.099375,0.057904545,0.171201188,0.054024704,0.052931818
15,72400001,74900000,15q24.1,0.027447603,0.028097093,0.007179487,0.041410299,0.027360465,0.004035314,0.079312016,0.117175476,0.026262892,0.097705074,-0.037181063,-0.015,0.179538091,0.082617442,0.005111849,-0.044895349,0.069704207,0.057815676,0.089602756,0.067,0.0733,0.040005581,-0.011898032,0.100195349,0.146590217,-0.037925469,-0.024395349,0.094397314,0.01768,0.11354149,0.033093225,0.039945183
15,74900001,76300000,15q24.2,0.025824606,0.001524138,-0.010082228,0.027665025,0.048104526,-0.062519796,0.049264368,0.044180251,0.030386807,0.097818182,-0.060857143,0.006840125,0.172574316,0.0627,0.012545156,-0.031603448,0.056861682,0.034861303,0.079560664,0.074743842,0.0733,0.029042241,0.028846154,0.095541762,0.136172414,-0.079363315,0.030685824,0.101363283,0.01922069,0.096805251,0.020682759,0.053448276
15,76300001,78000000,15q24.3,0.038805508,0.025169231,-0.026065089,0.047744505,0.059473558,-0.056749288,0.045160256,-0.004727273,0.047227425,0.147202797,-0.027258242,0.030472028,0.181843501,0.107938462,0.020307692,-0.020576923,0.056504754,0.039262108,0.079233618,0.087527473,0.0733,0.037723462,0.028846154,0.086511111,0.116429708,-0.078482391,0,0.106742145,0.036578462,0.123367133,0.015620067,0.095598901
15,78000001,81400000,15q25.1,0.057827497,0.044875568,0.053215035,-0.031241883,0.063784801,-0.009131313,0.044265152,-0.020099174,0.026653162,0.180731405,-0.060857143,0.068235537,0.198241379,0.132122727,0.014503247,-0.0585,0.077873596,0.072333333,0.130630135,0.133714286,0.051643182,0.049601364,0.026624126,0.095208081,0.149534483,-0.073089266,0.01234596,0.110423656,0.008194545,0.136532025,0.055167787,0.047220779
15,81400001,84700000,15q25.2,0.077725696,0.093146512,0.008233751,0.01629402,0.080210029,0.028222222,0.099356589,0.037312896,0.100738119,0.291688161,-0.038674419,0.125213531,0.175503609,0.144330233,0.028344408,-0.059890988,0.119125425,0.079001378,0.155741947,0.148810631,0,0.057258605,0.036021467,0.148423256,0.191133921,-0.071188989,0.12198708,0.130461186,0.068791628,0.169190803,0.089600809,0.140757475
15,84700001,88500000,15q25.3,0.104934641,0.145017647,0.0890181,0.028642857,0.096604779,0.051681917,0.101379902,0.044449198,0.204199488,0.35844385,-0.025642857,0.155799465,0.137724138,0.164244118,0.033142857,-0.023477941,0.179623265,0.13923878,0.196160784,0.144142857,-0.001241176,0.072798824,0.15139819,0.193002614,0.196813387,-0.076073707,0.154888889,0.165651616,0.110670588,0.187381684,0.106192327,0.15407563
15,88500001,93800000,15q26.1,0.13226357,0.188755952,0.127895401,0.042635488,0.117626488,0.123272781,0.097776455,0.138278499,0.146206349,0.390978355,0.040869615,0.243652237,0.185137384,0.209053968,0.026712018,0.050426587,0.221334225,0.209554027,0.234564491,0.141014739,0,0.105623889,0.149522589,0.260047619,0.233662835,-0.059181105,0.174758377,0.206911245,0.02504254,0.251612915,0.153898413,0.233988662
15,93800001,98000000,15q26.2,0.158024691,0.2608375,0.127301282,0.072142857,0.092476563,0.069847222,0.08696875,0.198909091,0.185429348,0.493039773,0.077357143,0.210227273,0.142698276,0.221075,-0.055994048,0.056,0.235085674,0.213710185,0.263826852,0.208508929,-0.099925,0.131424375,0.216932692,0.257611111,0.220965517,-0.052212349,0.158333333,0.211588908,0.067705,0.298369318,0.164818478,0.204607143
15,98000001,101991189,15q26.3,0.197580755,0.246983824,0.180577677,0.120116597,0.183443934,0.112165577,0.156906863,0.232990642,0.204491049,0.545763369,0.106928571,0.262173797,0.154754564,0.284854412,0.041935574,0.029647059,0.279639458,0.268185185,0.298354248,0.247092437,-0.020152941,0.158231176,0.256298643,0.294796732,0.287272819,-0.028206414,0.242787582,0.24478604,0.053371765,0.355322527,0.206703836,0.314588235
16,35300001,36800000,16p11.1,0.120207407,0.1456,0.146307692,0.12325,0.36453125,0.008555556,0.105291667,0.174227273,0.102304348,0.016545455,0.362214286,0.165363636,0.053344828,0.05235,0.055,0.001625,0.118123596,0.15077037,0.149185185,0.101,0.0866,0.05518,0.227461538,0.090577778,0.135034483,0.077174699,0.128333333,0.077908451,0.11668,0.113681818,0.069286957,0.245071429
16,28500001,35300000,16p11.2,0.082145977,0.115267376,0.078389889,0.110142351,0.179626773,-0.021008406,0.082703901,0.184574146,0.079439716,0.032312379,0.079753799,0.098362347,0.027083394,0.006971986,0.051459642,-0.045606383,0.082670093,0.096091148,0.08098839,0.165056231,0.099643972,0.064715993,0.152873977,0.037939953,0.117427488,0.071262668,0.100533491,0.060864549,0.064912908,0.082043843,0.055837126,0.041172239
16,24200001,28500000,16p12.1,0.045314366,0.052113636,0.024215618,0.047852273,0.036042614,-0.02962963,-0.006598485,0.137909091,0.072027668,0,-0.044571429,0.05732438,0.019724138,0.028395455,0,-0.05,0.051600613,0.053805724,0.04283771,0.040857143,0.0866,0.035147045,0.040531469,0.019384848,0.082598746,0.058602136,0,0.036170935,0.055965455,0.048276343,0.026637154,-0.044571429
16,21200001,24200000,16p12.2,0.051378681,0.059428659,0.048694809,0.095163763,0.028548018,-0.02962963,-0.020958333,0.124879157,0.136049841,0,-0.044571429,0.017450111,0,0.0598,-0.011142857,-0.045463415,0.047750891,0.047767299,0.035939115,-0.047651568,0.0866,0.03240378,-0.051317073,0.077143089,-0.000520606,0.055122098,-0.074124661,0.055915149,0.055974634,0.100992517,0.058917285,-0.044571429
16,16700001,21200000,16p12.3,0.065115838,0.039707857,0.167721612,0.111816327,0.193308036,0.103299471,0.022097619,0.062103896,0.149432298,0,0.106971429,0.243018182,0.010011823,0.24973,0.060646259,-0.009042857,0.067772392,0.061377778,0.067573968,0.254426531,0.039588571,0.045666286,0.273997802,0.137606349,0.039687685,0.060925129,0.02492381,0.065268008,0.087954286,0.114455844,0.076123727,0.095955102
16,14700001,16700000,16p13.11,0.078841975,0.04685,0.188,0.187285714,0.34996875,0.166407407,0.122375,0.034227273,0.135391304,0,0.570214286,0.345909091,0.018448276,0.30875,0.089857143,0,0.080853933,0.079866667,0.117725926,0.391071429,0,0.053535,0.421153846,0.281333333,0.114827586,0.076572289,0.109111111,0.057105634,0.09304,0.126875,0.090956522,0.570214286
16,12500001,14700000,16p13.12,0.049734156,0.031529167,0.141957265,0.137348214,0.224934896,0.166407407,0.122375,0.005704545,0.136692029,0,0.570214286,0.251340909,0.018448276,0.2996625,0.084559524,0.008479167,0.053962547,0.059030864,0.078859877,0.339255952,0,0.024230417,0.365352564,0.120227778,0.087729885,0.035608434,0.047759259,0.030664906,0.07078,0.075954545,0.083857246,0.570214286
16,10400001,12500000,16p13.13,0.058756951,0.002907609,0.13622854,0.175931677,0.223016304,0.180078905,0.122375,0,0.192975425,0.008407115,0.58381677,0.256262846,0.029515742,0.319256522,0.095440994,0.087005435,0.034190523,0.054238325,0.097585185,0.418704969,0,0.031315435,0.405280936,0.082287923,0.08753973,0.042298062,0.089531401,0.001041947,0.090349565,0.08016996,0.094799244,0.570214286
16,7800001,10400000,16p13.2,0.035785634,-0.015713636,0.088109557,0.077087662,0.210571023,0.166407407,0.135340909,0,0.09383004,-0.012966942,-0.025675325,0.190640496,-0.002275862,0.227340909,-0.023753247,0.00925,-0.004770174,0.010911111,0.029602694,0.335435065,0,0.035416818,0.300678322,0.024793939,-0.016172414,0.019771084,-0.033212121,-0.01828233,-0.010109091,0.006584711,0.007860079,-0.027253247
16,1,7800000,16p13.3,0.012479305,-0.022152851,0.043855151,0.004021773,0.090708882,-0.014752762,0.066396747,0.016759769,0.072226163,-0.043119019,-0.053579261,-0.033262161,0.011497126,0.018774123,0.109990184,0.004116228,-0.029307363,-0.021138661,-0.010391196,0.05326817,-0.062495614,0.034315132,-0.061547233,-0.037632554,0.028238959,0.024445202,-0.012633041,-0.044734556,-0.019597018,-0.028284141,-0.029506522,0.032089599
16,38400001,47000000,16q11.2,0.088317593,0.119975,0.154653846,0.050053571,0.248429688,0.011787037,0.103296875,0.136017045,0.100543478,0.016545455,0.1995,0.1000625,0.030275862,0.0781625,0.022125,0.045375,0.079605337,0.115878704,0.100385185,0.0288125,0.010825,0.0054775,0.098951923,0.084619444,0.08550431,0.026207831,0.016041667,0.083976232,0.11447,0.07881392,0.048866304,0.1101875
16,47000001,52600000,16q12.1,0.040119048,0.065466964,0.13927381,0.013278061,0.186113839,0.049001323,0.066502976,0.062284091,0.026529503,0.016918831,0.083267857,0.099715909,0.037131773,0.110201786,0.009938776,0.00184375,0.042445425,0.067975132,0.06332381,0.071918367,0,-0.016459643,0.137824176,0.069911905,0.093555419,0.005865534,-0.002753968,0.054328722,0.060304286,0.065492695,0.033339441,0.032839286
16,52600001,56000000,16q12.2,0.007925792,0.014956081,0.026747748,-0.040383205,0.068070101,-0.007207207,0.036065315,0.020579853,-0.01180376,-0.010480344,0.079355212,-0.017326781,0.005089469,0.031525676,-0.040368082,0,0.004264804,0.015370971,0.03694955,-0.008897683,0.006459459,-0.021346757,0.004738046,0.016478679,0.072167754,-0.006026376,-0.00109009,0.038893795,0.024624865,0.021035319,0.017094947,0.085708494
16,56000001,57300000,16q13,0.020681772,0.020108824,0.036333333,-0.02575,0.07709375,-0.002446623,0.080884804,0.011783422,-0.024294118,-0.000828877,0.036142857,-0.019363636,0.001267748,0.03685,-0.024229692,0,0.014380701,0.021453159,0.043215251,0.006037815,0,-0.004869412,0,0.018495425,0.105811359,0.006662651,0,0.039519884,0.026049412,0.019504011,0.01613913,0.052302521
16,57300001,66600000,16q21,0.012310718,-0.020925,0.018324592,-0.026820617,0.050335227,-0.013141414,0.100783144,0.061234504,0.02090415,0.000959711,0.012704545,-0.010376033,0.002251567,0.020602273,-0.033252165,0.01034233,-0.004598059,0.007660606,0.004579293,0.030402597,0.019545455,-0.012850341,0,-0.021533838,0.036146552,8.04E-05,0,0.015606434,0.002875455,0.005547004,-0.006265613,0.061633117
16,66600001,70800000,16q22.1,-0.010060002,-0.01844292,0.009201725,0.002366625,-0.004687223,0.001825303,0.027518805,0.000615849,0.05075529,-0.004006838,-0.001467762,0.010740547,-0.000823924,-0.004382301,-0.017912347,0.014099004,-0.023049219,-0.019646935,-0.043025696,0.023286979,0.025876106,-0.011574381,0,-0.077480826,-0.051807141,-0.011964815,-0.011952802,-0.037826,-0.039629735,-0.022427595,-0.034039631,0.019098609
16,70800001,72800000,16q22.2,-0.031441331,-0.030938043,-0.051463768,-0.029687888,-0.03034375,-0.005,-0.03717029,-0.056594862,-0.048383743,-0.003373518,-0.044549689,-0.030778656,-0.027241379,-0.075367391,-0.037619048,0,-0.028740107,-0.038609662,-0.040678583,-0.046285714,0,-0.014595,0,-0.049154589,-0.148394303,-0.03231011,0,-0.041871096,-0.035156522,-0.045134881,-0.032175803,0.059065217
16,72800001,74100000,16q22.3,-0.019023457,-0.029525,-0.029782051,-0.034642857,-0.03034375,-0.005,0.044333333,0.032318182,-0.034826087,-0.015090909,-0.0525,-0.035909091,-0.027241379,-0.0748,-0.037619048,0,-0.041314607,-0.00522963,-0.060807407,-0.046285714,0,-0.0116325,0,-0.018077778,-0.139068966,-0.027087349,0,-0.056376761,0.01348,-0.009176136,-0.040621739,0.198785714
16,74100001,79200000,16q23.1,-0.006609722,0.003791406,0.008402244,-0.007533482,-0.026782227,-0.061538194,0.005471354,0.040879261,0.055523098,-0.015791193,-0.053629464,-0.03306108,-0.028197198,-0.054926563,-0.032494048,-0.097535156,0.024354284,0.016648148,-0.076688889,-0.020245536,-0.007375,-0.007157812,0.060295673,0.010113194,-0.112400862,-0.004768825,-0.001215278,-0.030360475,-0.03705625,0.002226562,-0.006352989,0.20696875
16,79200001,81600000,16q23.2,-0.018066667,-0.011825,0.016730769,0.010989796,-0.017383929,-0.037772487,0.022744048,0.029207792,0.046580745,-0.01225974,-0.064061224,-0.057694805,-0.036637931,-0.0325,-0.013166667,-0.062727679,-0.000704655,-0.027558201,-0.085413757,-0.046285714,0.0525,-0.017370357,-0.113181319,-0.012292063,-0.097965517,-0.014506885,0.076388889,-0.021878773,-0.02328,-0.034487013,-0.047290683,0.159219388
16,81600001,84100000,16q23.3,-0.012645597,0.014158333,0.074798291,0.009214286,0.02103125,-0.051720988,0.010938889,0.108748485,0.042307246,-0.010136364,-0.133428571,-0.070387879,-0.026452874,-0.03076,-0.012295238,-0.040083333,0.007426217,-0.032510617,-0.07221284,-0.025333333,0.02438,-0.018179333,-0.101287179,-0.014244444,-0.096445977,-0.017782329,0.076614815,-0.018901408,-0.009106667,-0.029460606,-0.055274203,0.158214286
16,84100001,87000000,16q24.1,-0.003675694,-0.006425,0.067987179,0.01525558,0.065488281,-0.014900463,0.045778646,0.065497159,0.077434783,-0.010136364,-0.109040179,-0.072727273,-0.022105603,-0.0296,0.03516369,0.051917969,-0.014976826,-0.019098148,-0.068903935,-0.046285714,0.0583,-0.011914531,-0.095461538,-0.003589583,-0.076104526,-0.019094315,0.124111111,-0.018320423,-0.030125,-0.026912997,-0.04450163,0.170944196
16,87000001,88700000,16q24.2,0.000710082,-0.003716667,0.051166667,0.019886905,0.059596354,-0.011324074,0.042152778,0.055193182,0.027130435,-0.012106061,-0.093309524,-0.07469697,-0.022408046,-0.0410375,0.050547619,0.03975,-0.033796816,0.000783951,-0.077143827,-0.046285714,0.052908333,-0.010563333,-0.098794872,0.005555556,-0.040678161,-0.024161145,0.124111111,-0.01081338,-0.029633333,-0.010556818,-0.058118116,0.158785714
16,88700001,90338345,16q24.3,0.008859105,-0.00895,0.050615385,0.0095,0.0416875,-0.030296296,0.011916667,0.075727273,0.045288043,-0.016045455,-0.120598214,-0.078636364,-0.025310345,-0.06165,0.058220238,0.0413125,-0.030640449,0.025025463,-0.074978241,-0.046285714,0.0731,-0.0212175,-0.105461538,-0.016355556,0.032726293,-0.031618599,0.124111111,0.006658891,-0.03464,0.001815341,-0.043419022,0.137973214
17,16100001,22700000,17p11.2,-0.000494484,0.006255851,-0.028700764,0.022357903,-0.017712766,-0.017608353,-0.005124113,-0.023918762,0.018354764,0.002073501,-0.072265957,-0.028906673,-0.060153705,-0.05592234,-0.022138298,0.008397606,-0.048388955,-0.01560134,-0.017648385,-0.029995441,0,-0.011828617,-0.009305237,-0.040405437,-0.030074468,0.002212702,0,-0.016760713,0.049838298,-0.010395189,0.006016744,0.036611702
17,10800001,16100000,17p12,-0.003333333,0.000534286,-0.035069597,0.005168367,-0.006230357,-0.014874074,-0.000278571,-0.000414286,-0.045151553,-0.046183117,-0.018926531,-0.000303896,-0.022930049,-0.011391429,-0.002661224,0,-0.047852327,-0.009037037,-0.025467725,-0.051853061,-0.001811429,-0.009096143,-0.006637363,-0.02228,-0.052205911,-0.010504647,0,-0.015130785,0.021110857,-0.000229545,-0.006429814,0.137961224
17,6500001,10800000,17p13.1,0.06207029,0.074875899,0.027137797,0.01713926,0.087296088,0.065419664,0.011906475,-0.000730216,0.159897717,0.028188031,0.171507194,0.024809026,-0.001366658,-0.025701799,0.012304899,0.134967176,0.044866058,0.033594778,0.052706102,-0.026791881,0.03985036,0.053524353,0.034170448,0.035904077,0.063131481,0.025194158,0.011728217,0.051253673,0.137399424,0.022364617,0.021633719,0.037033402
17,3400001,6500000,17p13.2,0.068158701,0.00955,0.036036178,-0.007139922,0.090217894,0.156512938,0.040789384,-0.04328269,0.129976772,0.022899751,0.168350294,0.036712951,-0.042052433,0.030830822,0.072986954,0.15867637,0.031355395,0.06386687,0.074094977,0,0.073252055,0.049627397,0.071798736,0.052783257,0.049925838,-0.006925153,0,0.098740498,0.066679452,0.073507161,0.046682073,-0.023395303
17,1,3400000,17p13.3,0.080765686,0.031294118,0.026482655,0.092474265,0.028122243,0.148949346,0.085057598,-0.059455882,0.058502558,-0.027153743,0.216844538,-0.002710561,-0.01135142,0.064332353,0.046037115,0.1588125,0.064233477,0.077716993,0.093114052,0.054016807,0.105236765,0.059595956,0.014384615,0.060488889,0.112824037,0.041132796,0.020779412,0.134039975,0.067460588,0.130973763,0.072033632,0.067343487
17,25100001,27400000,17q11.1,0.03654321,0.04073125,-0.045769231,-0.007035714,0.08434375,0.167444444,-0.008166667,-0.025170455,0.117869565,0.191409091,0.064535714,0,0.010068966,0.042825,0.091904762,0.2020625,-0.016303371,-0.017325926,-0.008822222,0,0.0461,0.0565775,0,-0.008977778,0.001241379,0.016090361,-0.058444444,0.008059859,0.02464,0.039147727,0.026404348,0.112964286
17,27400001,33500000,17q11.2,0.031606931,0.026561404,-0.040840756,-0.031358396,0.063952303,0.055604613,0.054317251,-0.030779506,0.148892067,0.071302632,0.217058897,0.011379984,-0.010159105,0.013780263,0.099100251,0.071722039,-0.036496353,-0.011767641,0.001545159,3.38E-05,-0.034192105,0.06102557,0.016030364,-0.019163743,-0.018521476,0.011393363,-0.05575731,0.013402397,0.107505263,-0.011841009,-0.002266285,0.044203634
17,33500001,39800000,17q12,-0.016792634,0.008743333,-0.018070513,-0.11861369,-0.022677344,-0.014243519,0.017996875,0.034782197,0.049518116,-0.008885985,0.111200595,-0.023897727,-0.003906897,0.071600417,0.072196429,0.022772917,-0.03333661,-0.046276481,-0.051811975,-0.002185714,-0.04299,-0.012064875,-0.025407051,0.027737407,-0.011843391,-0.022630472,0.002428704,-0.002350587,0.063217,-0.026890341,-0.020665725,0.041995238
17,39800001,40200000,17q21.1,0.025790797,0.041229545,0.020615385,0.062107143,0.03175,0.031111111,0.158753788,0.084677686,0.144474308,0.022214876,-0.052357143,-0.053,0.016125392,0.092645455,0.11834632,0.1023125,-0.010368744,-0.01732862,-0.033008754,0,0,0.022119545,-0.004965035,0.031432323,0.009648903,-0.003812705,0.016434343,0.000269526,0.018614545,0.02380062,0.008971542,0.225357143
17,40200001,42800000,17q21.2,-0.029096959,0.002693056,-0.018926876,-0.093150132,-0.016539063,0.002122771,0.004847222,0.019658249,0.007992754,0.000523569,-0.021763228,-0.053,0.018266603,0.064807407,0.047356261,0.021198495,-0.032649293,-0.035097119,-0.078791221,-0.004518519,0,-0.045844861,-0.001790598,-0.038670988,-0.029880268,-0.044824465,-0.042111111,-0.012112806,-0.045782593,-0.017407828,-0.025065459,0.102054894
17,42800001,46800000,17q21.31,-0.013158816,0.01228568,0.020672641,-0.101352982,-0.022908981,0.010556994,0.040580097,0.025595763,-0.028451245,0.00180406,-0.029619972,-0.052646955,0.020421493,0.087086408,0.067599168,-0.003071602,-0.027047453,-0.030590507,-0.053547213,0.012421637,0.009695146,-0.037770631,0.053606423,-0.022852643,-0.001987278,-0.023318575,-0.020170442,0.002297416,-0.044872233,-0.00296271,-0.014505276,0.062334951
